
Lmod is automatically replacing "intel/2020.1.217" with "gcc/9.3.0".
Job completed: gg=3, theta=-843.750, xs=2362.583, uq=-0.786435, runtime=395.273s
Job completed: gg=3, theta=-337.500, xs=844.203, uq=-0.786435, runtime=395.540s
Job completed: gg=3, theta=-1012.500, xs=2193.874, uq=-0.786435, runtime=397.853s
Job completed: gg=2, theta=-506.250, xs=1012.912, uq=1.000000, runtime=56.833s
Job completed: gg=3, theta=0.000, xs=506.786, uq=-0.786435, runtime=403.606s
Job completed: gg=3, theta=-675.000, xs=1856.456, uq=-0.786435, runtime=406.045s
Job completed: gg=3, theta=843.750, xs=1856.456, uq=-0.786435, runtime=362.664s
Job completed: gg=3, theta=-1181.250, xs=2700.000, uq=-0.786435, runtime=407.578s
Job completed: gg=2, theta=-675.000, xs=1181.621, uq=1.000000, runtime=48.696s
Job completed: gg=3, theta=843.750, xs=2362.583, uq=-0.786435, runtime=367.863s
Job completed: gg=3, theta=-675.000, xs=1519.038, uq=-0.786435, runtime=413.421s
Job completed: gg=3, theta=675.000, xs=1519.038, uq=-0.786435, runtime=371.693s
Job completed: gg=3, theta=675.000, xs=1856.456, uq=-0.786435, runtime=372.145s
Job completed: gg=3, theta=-843.750, xs=1856.456, uq=-0.786435, runtime=416.129s
Job completed: gg=3, theta=843.750, xs=2193.874, uq=-0.786435, runtime=374.452s
Job completed: gg=3, theta=1012.500, xs=2193.874, uq=-0.786435, runtime=375.103s
Job completed: gg=3, theta=1181.250, xs=2531.291, uq=-0.786435, runtime=376.477s
Job completed: gg=3, theta=-168.750, xs=675.494, uq=-0.786435, runtime=426.294s
Job completed: gg=3, theta=-337.500, xs=1181.621, uq=-0.786435, runtime=427.059s
Job completed: gg=3, theta=506.250, xs=1519.038, uq=-0.786435, runtime=385.769s
Job completed: gg=2, theta=168.750, xs=0.659, uq=1.000000, runtime=50.206s
Job completed: gg=2, theta=168.750, xs=169.368, uq=1.000000, runtime=49.081s
Job completed: gg=3, theta=1012.500, xs=2531.291, uq=-0.786435, runtime=387.735s
Job completed: gg=2, theta=337.500, xs=169.368, uq=1.000000, runtime=46.648s
Job completed: gg=3, theta=168.750, xs=844.203, uq=-0.786435, runtime=436.074s
Job completed: gg=3, theta=-506.250, xs=1519.038, uq=-0.786435, runtime=438.610s
Job completed: gg=2, theta=337.500, xs=506.786, uq=1.000000, runtime=46.730s
Job completed: gg=2, theta=-675.000, xs=1519.038, uq=-0.505347, runtime=393.527s
Job completed: gg=2, theta=506.250, xs=338.077, uq=1.000000, runtime=49.015s
Job completed: gg=2, theta=675.000, xs=506.786, uq=1.000000, runtime=48.119s
Job completed: gg=2, theta=506.250, xs=506.786, uq=1.000000, runtime=50.432s
Job completed: gg=2, theta=506.250, xs=675.494, uq=1.000000, runtime=48.746s
Job completed: gg=3, theta=-168.750, xs=1012.912, uq=-0.786435, runtime=444.716s
Job completed: gg=2, theta=506.250, xs=844.203, uq=1.000000, runtime=48.113s
Job completed: gg=3, theta=-168.750, xs=844.203, uq=-0.786435, runtime=447.050s
Job completed: gg=3, theta=675.000, xs=2193.874, uq=-0.786435, runtime=403.278s
Job completed: gg=2, theta=-843.750, xs=2193.874, uq=-0.505347, runtime=355.734s
Job completed: gg=2, theta=-675.000, xs=1856.456, uq=-0.505347, runtime=358.776s
Job completed: gg=2, theta=675.000, xs=844.203, uq=1.000000, runtime=50.045s
Job completed: gg=2, theta=675.000, xs=1181.621, uq=1.000000, runtime=48.970s
Job completed: gg=2, theta=-1012.500, xs=2531.291, uq=-0.505347, runtime=359.564s
Job completed: gg=2, theta=-843.750, xs=2025.165, uq=-0.505347, runtime=370.101s
Job completed: gg=3, theta=-168.750, xs=506.786, uq=-0.786435, runtime=459.932s
Job completed: gg=2, theta=843.750, xs=1181.621, uq=1.000000, runtime=50.403s
Job completed: gg=2, theta=843.750, xs=1350.330, uq=1.000000, runtime=49.941s
Job completed: gg=2, theta=843.750, xs=1012.912, uq=1.000000, runtime=52.078s
Job completed: gg=2, theta=1012.500, xs=1181.621, uq=1.000000, runtime=52.098s
Job completed: gg=2, theta=-1181.250, xs=2700.000, uq=-0.505347, runtime=370.678s
Job completed: gg=2, theta=1012.500, xs=1519.038, uq=1.000000, runtime=50.218s
Job completed: gg=2, theta=843.750, xs=1519.038, uq=1.000000, runtime=51.412s
Job completed: gg=2, theta=1012.500, xs=1856.456, uq=1.000000, runtime=49.641s
Job completed: gg=2, theta=1181.250, xs=1687.747, uq=1.000000, runtime=48.000s
Job completed: gg=2, theta=-843.750, xs=2362.583, uq=-0.505347, runtime=386.973s
Job completed: gg=2, theta=-843.750, xs=1856.456, uq=-0.505347, runtime=393.940s
Job completed: gg=2, theta=1181.250, xs=1856.456, uq=1.000000, runtime=50.594s
Job completed: gg=3, theta=-843.750, xs=2025.165, uq=-0.786435, runtime=485.162s
Job completed: gg=2, theta=1350.000, xs=1856.456, uq=1.000000, runtime=50.904s
Job completed: gg=2, theta=1181.250, xs=2025.165, uq=1.000000, runtime=51.075s
Job completed: gg=2, theta=-675.000, xs=2193.874, uq=-0.505347, runtime=396.416s
Job completed: gg=2, theta=-1012.500, xs=2193.874, uq=-0.505347, runtime=397.327s
Job completed: gg=2, theta=1181.250, xs=2193.874, uq=1.000000, runtime=49.127s
Job completed: gg=2, theta=1350.000, xs=2193.874, uq=1.000000, runtime=50.151s
Job completed: gg=2, theta=1350.000, xs=2531.291, uq=1.000000, runtime=51.156s
Job completed: gg=1, theta=-843.750, xs=1350.330, uq=1.000000, runtime=50.633s
Job completed: gg=1, theta=-1012.500, xs=1519.038, uq=1.000000, runtime=51.278s
Job completed: gg=2, theta=-1181.250, xs=2531.291, uq=-0.505347, runtime=401.076s
Job completed: gg=1, theta=-843.750, xs=1519.038, uq=1.000000, runtime=51.128s
Job completed: gg=1, theta=-1012.500, xs=1856.456, uq=1.000000, runtime=52.796s
Job completed: gg=1, theta=-843.750, xs=1687.747, uq=1.000000, runtime=55.863s
Job completed: gg=1, theta=-1181.250, xs=2025.165, uq=1.000000, runtime=54.356s
Job completed: gg=1, theta=-1181.250, xs=2193.874, uq=1.000000, runtime=53.320s
Job completed: gg=1, theta=-1350.000, xs=2193.874, uq=1.000000, runtime=55.001s
Job completed: gg=1, theta=-1181.250, xs=2362.583, uq=1.000000, runtime=54.341s
Job completed: gg=1, theta=-1350.000, xs=2531.291, uq=1.000000, runtime=52.693s
Job completed: gg=1, theta=-168.750, xs=169.368, uq=1.000000, runtime=50.664s
Job completed: gg=1, theta=-337.500, xs=169.368, uq=1.000000, runtime=53.110s
Job completed: gg=1, theta=-168.750, xs=0.659, uq=1.000000, runtime=56.508s
Job completed: gg=1, theta=-337.500, xs=506.786, uq=1.000000, runtime=55.094s
Job completed: gg=1, theta=-168.750, xs=338.077, uq=1.000000, runtime=56.549s
Job completed: gg=2, theta=0.000, xs=169.368, uq=-0.505347, runtime=405.915s
Job completed: gg=1, theta=-506.250, xs=675.494, uq=1.000000, runtime=50.689s
Job completed: gg=1, theta=-675.000, xs=844.203, uq=1.000000, runtime=53.497s
Job completed: gg=1, theta=-506.250, xs=844.203, uq=1.000000, runtime=53.735s
Job completed: gg=1, theta=-506.250, xs=1012.912, uq=1.000000, runtime=53.180s
Job completed: gg=2, theta=-168.750, xs=675.494, uq=-0.505347, runtime=378.052s
Job completed: gg=1, theta=-675.000, xs=1181.621, uq=1.000000, runtime=54.654s
Job completed: gg=1, theta=337.500, xs=169.368, uq=1.000000, runtime=51.050s
Job completed: gg=1, theta=168.750, xs=169.368, uq=1.000000, runtime=53.027s
Job completed: gg=1, theta=168.750, xs=0.659, uq=1.000000, runtime=55.877s
Job completed: gg=1, theta=337.500, xs=506.786, uq=1.000000, runtime=55.724s
Job completed: gg=2, theta=-168.750, xs=506.786, uq=-0.505347, runtime=425.239s
Job completed: gg=2, theta=0.000, xs=506.786, uq=-0.505347, runtime=427.346s
Job completed: gg=1, theta=506.250, xs=338.077, uq=1.000000, runtime=54.689s
Job completed: gg=1, theta=506.250, xs=506.786, uq=1.000000, runtime=50.266s
Job completed: gg=1, theta=506.250, xs=675.494, uq=1.000000, runtime=51.861s
Job completed: gg=1, theta=675.000, xs=506.786, uq=1.000000, runtime=54.772s
Job completed: gg=1, theta=506.250, xs=844.203, uq=1.000000, runtime=55.719s
Job completed: gg=1, theta=675.000, xs=844.203, uq=1.000000, runtime=52.236s
Job completed: gg=2, theta=-337.500, xs=844.203, uq=-0.505347, runtime=353.488s
Job completed: gg=1, theta=675.000, xs=1181.621, uq=1.000000, runtime=52.653s
Job completed: gg=2, theta=-168.750, xs=844.203, uq=-0.505347, runtime=366.591s
Job completed: gg=2, theta=-168.750, xs=1012.912, uq=-0.505347, runtime=356.146s
Job completed: gg=1, theta=843.750, xs=1012.912, uq=1.000000, runtime=54.691s
Job completed: gg=2, theta=-506.250, xs=1181.621, uq=-0.505347, runtime=365.094s
Job completed: gg=2, theta=-337.500, xs=1519.038, uq=-0.505347, runtime=363.089s
Job completed: gg=1, theta=843.750, xs=1181.621, uq=1.000000, runtime=52.357s
Job completed: gg=2, theta=0.000, xs=844.203, uq=-0.505347, runtime=382.861s
Job completed: gg=2, theta=-337.500, xs=1181.621, uq=-0.505347, runtime=372.119s
Job completed: gg=2, theta=-506.250, xs=1519.038, uq=-0.505347, runtime=371.895s
Job completed: gg=2, theta=-506.250, xs=1687.747, uq=-0.505347, runtime=375.355s
Job completed: gg=1, theta=1012.500, xs=1181.621, uq=1.000000, runtime=53.744s
Job completed: gg=2, theta=-506.250, xs=1350.330, uq=-0.505347, runtime=392.408s
Job completed: gg=1, theta=843.750, xs=1350.330, uq=1.000000, runtime=52.015s
Job completed: gg=2, theta=337.500, xs=1181.621, uq=-0.505347, runtime=357.578s
Job completed: gg=2, theta=168.750, xs=338.077, uq=-1.139287, runtime=377.321s
Job completed: gg=2, theta=168.750, xs=675.494, uq=-0.505347, runtime=378.770s
Job completed: gg=2, theta=506.250, xs=1181.621, uq=-0.505347, runtime=368.162s
Job completed: gg=2, theta=843.750, xs=2025.165, uq=-0.505347, runtime=345.967s
Job completed: gg=1, theta=843.750, xs=1519.038, uq=1.000000, runtime=53.344s
Job completed: gg=1, theta=1012.500, xs=1519.038, uq=1.000000, runtime=53.685s
Job completed: gg=2, theta=843.750, xs=1856.456, uq=-0.505347, runtime=359.780s
Job completed: gg=2, theta=675.000, xs=1519.038, uq=-0.505347, runtime=374.921s
Job completed: gg=1, theta=1012.500, xs=1856.456, uq=1.000000, runtime=54.989s
Job completed: gg=2, theta=1012.500, xs=2531.291, uq=-0.505347, runtime=353.628s
Job completed: gg=2, theta=168.750, xs=506.786, uq=-0.505347, runtime=409.248s
Job completed: gg=2, theta=1181.250, xs=2700.000, uq=-0.505347, runtime=358.698s
Job completed: gg=1, theta=1181.250, xs=1687.747, uq=1.000000, runtime=54.279s
Job completed: gg=2, theta=675.000, xs=1856.456, uq=-0.505347, runtime=382.817s
Job completed: gg=2, theta=1181.250, xs=2531.291, uq=-0.505347, runtime=367.786s
Job completed: gg=2, theta=506.250, xs=1350.330, uq=-0.505347, runtime=398.942s
Job completed: gg=1, theta=1350.000, xs=1856.456, uq=1.000000, runtime=52.083s
Job completed: gg=2, theta=337.500, xs=844.203, uq=-0.505347, runtime=421.851s
Job completed: gg=1, theta=1181.250, xs=1856.456, uq=1.000000, runtime=54.825s
Job completed: gg=1, theta=1181.250, xs=2025.165, uq=1.000000, runtime=56.672s
Job completed: gg=1, theta=1350.000, xs=2193.874, uq=1.000000, runtime=50.178s
Job completed: gg=2, theta=1012.500, xs=2193.874, uq=-0.505347, runtime=383.124s
Job completed: gg=1, theta=1181.250, xs=2193.874, uq=1.000000, runtime=54.843s
Job completed: gg=2, theta=506.250, xs=1012.912, uq=-1.139287, runtime=435.687s
Job completed: gg=1, theta=1350.000, xs=2531.291, uq=1.000000, runtime=56.151s
Job completed: gg=0, theta=-843.750, xs=1012.912, uq=1.000000, runtime=55.560s
Job completed: gg=0, theta=-843.750, xs=1181.621, uq=1.000000, runtime=55.457s
Job completed: gg=0, theta=-1012.500, xs=1181.621, uq=1.000000, runtime=58.781s
Job completed: gg=0, theta=-675.000, xs=1181.621, uq=1.000000, runtime=54.182s
Job completed: gg=0, theta=-843.750, xs=1350.330, uq=1.000000, runtime=56.026s
Job completed: gg=0, theta=-1012.500, xs=1519.038, uq=1.000000, runtime=57.214s
Job completed: gg=0, theta=-843.750, xs=1519.038, uq=1.000000, runtime=56.878s
Job completed: gg=0, theta=-1181.250, xs=1687.747, uq=1.000000, runtime=55.544s
Job completed: gg=0, theta=-1350.000, xs=1856.456, uq=1.000000, runtime=57.259s
Job completed: gg=0, theta=-1181.250, xs=1856.456, uq=1.000000, runtime=57.690s
Job completed: gg=0, theta=-1181.250, xs=2025.165, uq=1.000000, runtime=55.580s
Job completed: gg=0, theta=-1012.500, xs=1856.456, uq=1.000000, runtime=57.486s
Job completed: gg=2, theta=1181.250, xs=2362.583, uq=-1.139287, runtime=442.025s
Job completed: gg=2, theta=843.750, xs=1687.747, uq=-1.139287, runtime=464.352s
Job completed: gg=1, theta=-675.000, xs=1519.038, uq=-0.233840, runtime=440.947s
Job completed: gg=1, theta=-843.750, xs=1856.456, uq=-0.233840, runtime=436.778s
Job completed: gg=0, theta=-1350.000, xs=2193.874, uq=1.000000, runtime=55.796s
Job completed: gg=0, theta=-1181.250, xs=2193.874, uq=1.000000, runtime=53.732s
Job completed: gg=0, theta=-1350.000, xs=2531.291, uq=1.000000, runtime=56.198s
Job completed: gg=1, theta=-1012.500, xs=2193.874, uq=-0.233840, runtime=451.044s
Job completed: gg=1, theta=-675.000, xs=1856.456, uq=-0.233840, runtime=463.204s
Job completed: gg=1, theta=-1181.250, xs=2531.291, uq=-0.233840, runtime=446.687s
Job completed: gg=1, theta=-168.750, xs=675.494, uq=-0.233840, runtime=434.810s
Job completed: gg=0, theta=-337.500, xs=169.368, uq=1.000000, runtime=55.571s
Job completed: gg=1, theta=-843.750, xs=2025.165, uq=-0.233840, runtime=474.274s
Job completed: gg=1, theta=-168.750, xs=506.786, uq=-0.233840, runtime=445.626s
Job completed: gg=1, theta=-843.750, xs=2193.874, uq=-0.233840, runtime=465.268s
Job completed: gg=0, theta=-168.750, xs=0.659, uq=1.000000, runtime=62.153s
Job completed: gg=0, theta=-168.750, xs=169.368, uq=1.000000, runtime=59.209s
Job completed: gg=0, theta=-506.250, xs=338.077, uq=1.000000, runtime=53.959s
Job completed: gg=0, theta=-506.250, xs=506.786, uq=1.000000, runtime=53.214s
Job completed: gg=0, theta=-675.000, xs=506.786, uq=1.000000, runtime=57.658s
Job completed: gg=0, theta=-337.500, xs=506.786, uq=1.000000, runtime=53.126s
Job completed: gg=1, theta=-843.750, xs=2362.583, uq=-0.233840, runtime=479.776s
Job completed: gg=0, theta=-506.250, xs=675.494, uq=1.000000, runtime=57.930s
Job completed: gg=1, theta=-675.000, xs=2193.874, uq=-0.233840, runtime=491.683s
Job completed: gg=1, theta=0.000, xs=169.368, uq=-0.233840, runtime=477.608s
Job completed: gg=1, theta=-1012.500, xs=2531.291, uq=-0.233840, runtime=484.899s
Job completed: gg=1, theta=-337.500, xs=844.203, uq=-0.233840, runtime=471.102s
Job completed: gg=1, theta=0.000, xs=506.786, uq=-0.233840, runtime=480.930s
Job completed: gg=0, theta=-675.000, xs=844.203, uq=1.000000, runtime=55.924s
Job completed: gg=1, theta=-1181.250, xs=2700.000, uq=-0.233840, runtime=498.340s
Job completed: gg=0, theta=-506.250, xs=844.203, uq=1.000000, runtime=56.251s
Job completed: gg=1, theta=-506.250, xs=1350.330, uq=-0.233840, runtime=448.271s
Job completed: gg=0, theta=337.500, xs=169.368, uq=1.000000, runtime=53.083s
Job completed: gg=1, theta=-168.750, xs=844.203, uq=-0.233840, runtime=488.632s
Job completed: gg=0, theta=168.750, xs=169.368, uq=1.000000, runtime=57.820s
Job completed: gg=0, theta=168.750, xs=0.659, uq=1.000000, runtime=60.511s
Job completed: gg=1, theta=-168.750, xs=1012.912, uq=-0.233840, runtime=478.558s
Job completed: gg=0, theta=337.500, xs=506.786, uq=1.000000, runtime=53.207s
Job completed: gg=0, theta=506.250, xs=338.077, uq=1.000000, runtime=55.099s
Job completed: gg=1, theta=0.000, xs=844.203, uq=-0.233840, runtime=497.065s
Job completed: gg=1, theta=168.750, xs=675.494, uq=-0.233840, runtime=442.139s
Job completed: gg=1, theta=-337.500, xs=1519.038, uq=-0.233840, runtime=477.676s
Job completed: gg=1, theta=-506.250, xs=1519.038, uq=-0.233840, runtime=482.635s
Job completed: gg=0, theta=506.250, xs=506.786, uq=1.000000, runtime=58.198s
Job completed: gg=0, theta=675.000, xs=506.786, uq=1.000000, runtime=56.523s
Job completed: gg=1, theta=-337.500, xs=1181.621, uq=-0.233840, runtime=489.849s
Job completed: gg=1, theta=-506.250, xs=1181.621, uq=-0.233840, runtime=501.661s
Job completed: gg=0, theta=506.250, xs=675.494, uq=1.000000, runtime=58.922s
Job completed: gg=1, theta=-506.250, xs=1687.747, uq=-0.233840, runtime=484.731s
Job completed: gg=0, theta=506.250, xs=844.203, uq=1.000000, runtime=57.391s
Job completed: gg=0, theta=675.000, xs=844.203, uq=1.000000, runtime=56.254s
Job completed: gg=1, theta=168.750, xs=506.786, uq=-0.233840, runtime=490.275s
Job completed: gg=0, theta=675.000, xs=1181.621, uq=1.000000, runtime=53.380s
Job completed: gg=0, theta=843.750, xs=1181.621, uq=1.000000, runtime=54.789s
Job completed: gg=0, theta=843.750, xs=1012.912, uq=1.000000, runtime=56.933s
Job completed: gg=0, theta=843.750, xs=1350.330, uq=1.000000, runtime=53.565s
Job completed: gg=0, theta=1012.500, xs=1181.621, uq=1.000000, runtime=55.526s
Job completed: gg=0, theta=843.750, xs=1519.038, uq=1.000000, runtime=56.283s
Job completed: gg=0, theta=1012.500, xs=1519.038, uq=1.000000, runtime=56.438s
Job completed: gg=0, theta=1012.500, xs=1856.456, uq=1.000000, runtime=57.217s
Job completed: gg=0, theta=1181.250, xs=1856.456, uq=1.000000, runtime=56.087s
Job completed: gg=0, theta=1181.250, xs=1687.747, uq=1.000000, runtime=56.108s
Job completed: gg=1, theta=337.500, xs=844.203, uq=-0.233840, runtime=471.896s
Job completed: gg=0, theta=1350.000, xs=1856.456, uq=1.000000, runtime=56.533s
Job completed: gg=0, theta=1181.250, xs=2025.165, uq=1.000000, runtime=56.150s
Job completed: gg=0, theta=1181.250, xs=2193.874, uq=1.000000, runtime=53.702s
Job completed: gg=0, theta=1350.000, xs=2193.874, uq=1.000000, runtime=55.358s
Job completed: gg=0, theta=1350.000, xs=2531.291, uq=1.000000, runtime=51.783s
Job completed: gg=1, theta=506.250, xs=1181.621, uq=-0.233840, runtime=462.017s
Job completed: gg=1, theta=168.750, xs=338.077, uq=-0.289198, runtime=569.560s
Job completed: gg=1, theta=506.250, xs=1350.330, uq=-0.233840, runtime=452.065s
Job completed: gg=1, theta=337.500, xs=1181.621, uq=-0.233840, runtime=490.160s
Job completed: gg=1, theta=675.000, xs=1519.038, uq=-0.233840, runtime=442.369s
Job completed: gg=1, theta=506.250, xs=1012.912, uq=-0.289198, runtime=545.264s
Job completed: gg=1, theta=843.750, xs=1856.456, uq=-0.233840, runtime=442.193s
Job completed: gg=1, theta=675.000, xs=1856.456, uq=-0.233840, runtime=450.025s
Job completed: gg=0, theta=-675.000, xs=1519.038, uq=-0.061374, runtime=395.703s
Job completed: gg=1, theta=843.750, xs=1687.747, uq=-0.289198, runtime=480.722s
Job completed: gg=1, theta=843.750, xs=2025.165, uq=-0.233840, runtime=475.681s
Job completed: gg=1, theta=1012.500, xs=2531.291, uq=-0.233840, runtime=444.430s
Job completed: gg=0, theta=-843.750, xs=1856.456, uq=-0.061374, runtime=402.038s
Job completed: gg=1, theta=1012.500, xs=2193.874, uq=-0.233840, runtime=460.661s
Job completed: gg=0, theta=-1012.500, xs=2193.874, uq=-0.061374, runtime=375.928s
Job completed: gg=1, theta=1181.250, xs=2531.291, uq=-0.233840, runtime=454.899s
Job completed: gg=0, theta=-675.000, xs=1856.456, uq=-0.061374, runtime=415.222s
Job completed: gg=1, theta=1181.250, xs=2700.000, uq=-0.233840, runtime=454.566s
Job completed: gg=1, theta=1181.250, xs=2362.583, uq=-0.289198, runtime=471.160s
Job completed: gg=0, theta=0.000, xs=169.368, uq=-0.061374, runtime=385.284s
Job completed: gg=0, theta=-1181.250, xs=2700.000, uq=-0.061374, runtime=400.265s
Job completed: gg=0, theta=-1181.250, xs=2531.291, uq=-0.061374, runtime=409.291s
Job completed: gg=0, theta=-843.750, xs=2025.165, uq=-0.061374, runtime=434.339s
Job completed: gg=0, theta=-1012.500, xs=2531.291, uq=-0.061374, runtime=410.004s
Job completed: gg=0, theta=-843.750, xs=1687.747, uq=-0.372093, runtime=467.846s
Job completed: gg=0, theta=-337.500, xs=844.203, uq=-0.061374, runtime=369.266s
Job completed: gg=0, theta=-1181.250, xs=2362.583, uq=-0.372093, runtime=456.089s
Job completed: gg=0, theta=337.500, xs=844.203, uq=-0.061374, runtime=342.664s
Job completed: gg=0, theta=-506.250, xs=1350.330, uq=-0.061374, runtime=382.743s
Job completed: gg=0, theta=-168.750, xs=506.786, uq=-0.061374, runtime=422.612s
Job completed: gg=0, theta=-337.500, xs=1181.621, uq=-0.061374, runtime=392.934s
Job completed: gg=0, theta=-506.250, xs=1181.621, uq=-0.061374, runtime=409.921s
Job completed: gg=0, theta=506.250, xs=1181.621, uq=-0.061374, runtime=365.445s
Job completed: gg=0, theta=337.500, xs=1181.621, uq=-0.061374, runtime=368.275s
Job completed: gg=0, theta=0.000, xs=506.786, uq=-0.061374, runtime=448.001s
Job completed: gg=0, theta=-168.750, xs=675.494, uq=-0.061374, runtime=446.352s
Job completed: gg=0, theta=506.250, xs=1350.330, uq=-0.061374, runtime=371.191s
Job completed: gg=0, theta=-168.750, xs=338.077, uq=-0.372093, runtime=487.279s
Job completed: gg=0, theta=-506.250, xs=1012.912, uq=-0.372093, runtime=444.973s
Job completed: gg=0, theta=675.000, xs=1519.038, uq=-0.061374, runtime=367.615s
Job completed: gg=0, theta=168.750, xs=506.786, uq=-0.061374, runtime=433.243s
Job completed: gg=0, theta=675.000, xs=1856.456, uq=-0.061374, runtime=359.408s
Job completed: gg=0, theta=168.750, xs=675.494, uq=-0.061374, runtime=428.971s
Job completed: gg=0, theta=843.750, xs=2025.165, uq=-0.061374, runtime=358.437s
Job completed: gg=0, theta=168.750, xs=338.077, uq=-0.073109, runtime=452.126s
Job completed: gg=0, theta=1181.250, xs=2531.291, uq=-0.061374, runtime=357.282s
Job completed: gg=0, theta=1181.250, xs=2700.000, uq=-0.061374, runtime=345.533s
Job completed: gg=0, theta=843.750, xs=1856.456, uq=-0.061374, runtime=396.789s
Job completed: gg=0, theta=506.250, xs=1012.912, uq=-0.073109, runtime=440.329s
Job completed: gg=0, theta=1012.500, xs=2193.874, uq=-0.061374, runtime=387.457s
Job completed: gg=0, theta=1012.500, xs=2531.291, uq=-0.061374, runtime=374.821s
Job completed: gg=0, theta=843.750, xs=1687.747, uq=-0.073109, runtime=453.980s
Job completed: gg=0, theta=1181.250, xs=2362.583, uq=-0.073109, runtime=442.906s
=== Level 2 COMPLETE: 1408/1408 corner points computed ===
Level 2: 0 boxes had boundaries, 0 new boxes created, 0 new corner jobs
=== REFINEMENT COMPLETE - No more boundaries found ===
Final results: 610 total points, 287 quenching points (47.0%)
Refinement complete and no active jobs - system should terminate
=== TERMINATION: No pending jobs (0) and no active jobs (0) ===
Sent quit to 126 workers. Waiting for confirmations...
Worker quit received. Remaining workers: 62 active, 62 idle
Worker quit received. Remaining workers: 61 active, 61 idle
Worker quit received. Remaining workers: 60 active, 60 idle
Worker quit received. Remaining workers: 59 active, 59 idle
Worker quit received. Remaining workers: 58 active, 58 idle
Worker quit received. Remaining workers: 57 active, 57 idle
Worker quit received. Remaining workers: 56 active, 56 idle
Worker quit received. Remaining workers: 55 active, 55 idle
Worker quit received. Remaining workers: 54 active, 54 idle
Worker quit received. Remaining workers: 53 active, 53 idle
Worker quit received. Remaining workers: 52 active, 52 idle
Worker quit received. Remaining workers: 51 active, 51 idle
Worker quit received. Remaining workers: 50 active, 50 idle
Worker quit received. Remaining workers: 49 active, 49 idle
Worker quit received. Remaining workers: 48 active, 48 idle
Worker quit received. Remaining workers: 47 active, 47 idle
Worker quit received. Remaining workers: 46 active, 46 idle
Worker quit received. Remaining workers: 45 active, 45 idle
Worker quit received. Remaining workers: 44 active, 44 idle
Worker quit received. Remaining workers: 43 active, 43 idle
Worker quit received. Remaining workers: 42 active, 42 idle
Worker quit received. Remaining workers: 41 active, 41 idle
Worker quit received. Remaining workers: 40 active, 40 idle
Worker quit received. Remaining workers: 39 active, 39 idle
Worker quit received. Remaining workers: 38 active, 38 idle
Worker quit received. Remaining workers: 37 active, 37 idle
Worker quit received. Remaining workers: 36 active, 36 idle
Worker quit received. Remaining workers: 35 active, 35 idle
Worker quit received. Remaining workers: 34 active, 34 idle
Worker quit received. Remaining workers: 33 active, 33 idle
Worker quit received. Remaining workers: 32 active, 32 idle
Worker quit received. Remaining workers: 31 active, 31 idle
Worker quit received. Remaining workers: 30 active, 30 idle
Worker quit received. Remaining workers: 29 active, 29 idle
Worker quit received. Remaining workers: 28 active, 28 idle
Worker quit received. Remaining workers: 27 active, 27 idle
Worker quit received. Remaining workers: 26 active, 26 idle
Worker quit received. Remaining workers: 25 active, 25 idle
Worker quit received. Remaining workers: 24 active, 24 idle
Worker quit received. Remaining workers: 23 active, 23 idle
Worker quit received. Remaining workers: 22 active, 22 idle
Worker quit received. Remaining workers: 21 active, 21 idle
Worker quit received. Remaining workers: 20 active, 20 idle
Worker quit received. Remaining workers: 19 active, 19 idle
Worker quit received. Remaining workers: 18 active, 18 idle
Worker quit received. Remaining workers: 17 active, 17 idle
Worker quit received. Remaining workers: 16 active, 16 idle
Worker quit received. Remaining workers: 15 active, 15 idle
Worker quit received. Remaining workers: 14 active, 14 idle
Worker quit received. Remaining workers: 13 active, 13 idle
Worker quit received. Remaining workers: 12 active, 12 idle
Worker quit received. Remaining workers: 11 active, 11 idle
Worker quit received. Remaining workers: 10 active, 10 idle
Worker quit received. Remaining workers: 9 active, 9 idle
Worker quit received. Remaining workers: 8 active, 8 idle
Worker quit received. Remaining workers: 7 active, 7 idle
Worker quit received. Remaining workers: 6 active, 6 idle
Worker quit received. Remaining workers: 5 active, 5 idle
Worker quit received. Remaining workers: 4 active, 4 idle
Worker quit received. Remaining workers: 3 active, 3 idle
Worker quit received. Remaining workers: 2 active, 2 idle
Worker quit received. Remaining workers: 1 active, 1 idle
Worker quit received. Remaining workers: 0 active, 0 idle
All workers have quit. Terminating server...
All processes have finished.
Job ID: 4641567
Cluster: plato
User/Group: tus210/tus210
State: RUNNING
Nodes: 2
Cores per node: 32
CPU Utilized: 1-12:15:02
CPU Efficiency: 72.67% of 2-01:53:04 core-walltime
Job Wall-clock time: 00:46:46
Memory Utilized: 187.85 MB
Memory Efficiency: 0.05% of 370.00 GB
WARNING: Efficiency statistics may be misleading for RUNNING jobs.
